NUMBER,ID MENTEE,ID MENTOR,RATING,,RATING HELPER
929,B80176,A93957,5,,3
930,B63240,A21851,5,,3
931,B21875,A20256,5,,5
932,B16770,A15364,3,,5
933,B72690,A28409,3,,3
934,B95349,A73467,3,,4
935,B44112,A73598,5,,3
936,B43459,A98765,4,,5
937,B74082,A82637,4,,4
938,B89059,A12393,3,,3
939,B28532,A24513,5,,3
940,B74397,A62677,5,,3
941,B17434,A30458,4,,5
942,B78687,A89617,2,,5
943,B78609,A93957,4,,3
944,B86900,A88752,4,,3
945,B21082,A19425,4,,5
946,B42532,A74768,4,,4
947,B21082,A24331,4,,4
948,B82924,A38392,4,,4
949,B21082,A82450,4,,3
950,B14293,A16943,5,,5
951,B80176,A24513,3,,4
952,B71331,A25942,4,,4
953,B95332,A80424,5,,5
954,B96044,A70694,3,,3
955,B71331,A12792,5,,5
956,B87914,A31187,5,,5
957,B33747,A16227,4,,3
958,B22149,A82450,4,,3
959,B43459,A22996,5,,4
960,B89702,A28409,5,,5
961,B54497,A25108,3,,4
962,B87622,A73467,5,,5
963,B34623,A92747,3,,4
964,B63894,A33637,3,,5
965,B48341,A73598,5,,5
966,B71721,A28409,5,,4
967,B89702,A57286,3,,5
968,B73028,A73598,3,,3
969,B39662,A39784,3,,4
970,B64320,A14069,3,,3
971,B70109,A89617,3,,5
972,B65538,A20253,5,,5
973,B14293,A57286,3,,4
974,B18229,A92747,3,,5
975,B68815,A90160,5,,4
976,B95332,A70822,1,,4
977,B28532,A14069,3,,5
978,B60352,A80424,3,,5
979,B14293,A70822,3,,3
980,B86900,A25108,4,,4
981,B30221,A33637,3,,3
982,B53498,A43196,3,,4
983,B22149,A43196,2,,5
984,B33502,A93957,5,,5
985,B19086,A51583,3,,4
986,B48525,A17202,3,,4
987,B63240,A39784,5,,4
988,B75933,A56161,3,,3
989,B34913,A82637,3,,3
990,B11532,A20253,3,,5
991,B86523,A62677,3,,4
992,B74044,A80423,3,,5
993,B22671,A60653,4,,3
994,B74044,A50271,4,,5
995,B49785,A92747,3,,4
996,B25637,A90160,4,,4
997,B54497,A27383,5,,3
998,B95349,A80424,5,,5
999,B65538,A45646,5,,3
1000,B66807,A15364,5,,4
1001,B55161,A27383,1,,3
1002,B89276,A98765,4,,3
1003,B42532,A73598,5,,4
1004,B93251,A60653,5,,3
1005,B53968,A12792,3,,4
1006,B57106,A90160,4,,3
1007,B52610,A89617,5,,4
1008,B71081,A80424,4,,4
1009,B32652,A12792,4,,4
1010,B86900,A23866,5,,3
1011,B30726,A12792,4,,3
1012,B89059,A12792,5,,3
1013,B83197,A98765,1,,5
1014,B95349,A80423,4,,4
1015,B73028,A33637,4,,3
1016,B11532,A78329,4,,5
1017,B19086,A19762,3,,4
1018,B38657,A16943,4,,3
1019,B46503,A24331,3,,5
1020,B95123,A82637,5,,4
1021,B32652,A73041,5,,5
1022,B30221,A97882,3,,3
1023,B71081,A20256,3,,4
1024,B61521,A57575,3,,3
1025,B11532,A80423,5,,5
1026,B74082,A51583,5,,3
1027,B77878,A78329,3,,3
1028,B65645,A16943,5,,5
1029,B62409,A28409,3,,4
1030,B30726,A14069,4,,5
1031,B60023,A53755,5,,5
1032,B64593,A12393,5,,5
1033,B83097,A82637,2,,5
1034,B83097,A17202,3,,5
1035,B48341,A33637,5,,4
1036,B78609,A81349,5,,3
1037,B19086,A20253,5,,4
1038,B34623,A93957,4,,4
1039,B98465,A98819,4,,4
1040,B77878,A51583,4,,3
1041,B74082,A33637,4,,4
1042,B61521,A80424,5,,3
1043,B35163,A81349,5,,5
1044,B42532,A80424,4,,4
1045,B77360,A23866,3,,5
1046,B70109,A45646,4,,4
1047,B49960,A81349,4,,4
1048,B36652,A30458,3,,4
1049,B18229,A80424,4,,4
1050,B40985,A89617,4,,5
1051,B90860,A20253,2,,3
1052,B64593,A70822,3,,3
1053,B21082,A12792,3,,5
1054,B25637,A82637,3,,3
1055,B77878,A23866,4,,4
1056,B66807,A12792,3,,5
1057,B11532,A39784,5,,3
1058,B21875,A39559,5,,4
1059,B71721,A39784,5,,3
1060,B77360,A98765,4,,5
1061,B86523,A28409,5,,4
1062,B74397,A70694,5,,4
1063,B95533,A60653,4,,4
1064,B39531,A60653,3,,5
1065,B75757,A82450,4,,4
1066,B83097,A20256,1,,5
1067,B53968,A89617,4,,3
1068,B40985,A19762,3,,5
1069,B25534,A12792,3,,5
1070,B72690,A17202,3,,4
1071,B39662,A90160,3,,3
1072,B71567,A93957,5,,5
1073,B14293,A22996,5,,5
1074,B32652,A14069,4,,3
1075,B78687,A88752,5,,4
1076,B49960,A78329,3,,4
1077,B77360,A33637,5,,3
1078,B90860,A31187,4,,5
1079,B83197,A22996,5,,5
1080,B22149,A98819,3,,4
1081,B63077,A25942,5,,5
1082,B13633,A70694,5,,5
1083,B61521,A27383,5,,4
1084,B49960,A90160,5,,4
1085,B69195,A39784,3,,5
1086,B63077,A43196,3,,3
1087,B53498,A19425,4,,3
1088,B25637,A50271,4,,4
1089,B25534,A98765,3,,3
1090,B43459,A16227,4,,5
1091,B30726,A21851,4,,3
1092,B74397,A56161,5,,4
1093,B72193,A22996,3,,3
1094,B74044,A98765,5,,5
1095,B75165,A73598,5,,4
1096,B75933,A28409,3,,5
1097,B43459,A39559,5,,3
1098,B71567,A16943,5,,4
1099,B44112,A25108,3,,3
1100,B16770,A39559,4,,5
1101,B32492,A89617,3,,3
1102,B49785,A53755,3,,5
1103,B66807,A98765,3,,3
1104,B78687,A57286,4,,3
1105,B60023,A43196,4,,5
1106,B63894,A12792,4,,3
1107,B71081,A16943,3,,5
1108,B30221,A15364,4,,3
1109,B21082,A16227,4,,3
1110,B69727,A24513,5,,3
1111,B95349,A39559,3,,5
1112,B42532,A12393,3,,4
1113,B98465,A19762,4,,5
1114,B62409,A17202,3,,3
1115,B17434,A57575,5,,3
1116,B16770,A74768,4,,4
1117,B61712,A90160,3,,5
1118,B84121,A73041,4,,3
1119,B74397,A92747,1,,5
1120,B54497,A57575,4,,4
1121,B18229,A31187,5,,3
1122,B48341,A82637,5,,3
1123,B38657,A16227,3,,5
1124,B25637,A70822,5,,4
1125,B71567,A39559,4,,4
1126,B90720,A33637,4,,5
1127,B63240,A27383,3,,5
1128,B78687,A90160,3,,4
1129,B96044,A20253,5,,3
1130,B49960,A30458,3,,4
1131,B61712,A22996,4,,4
1132,B39662,A50271,3,,5
1133,B28532,A27383,4,,4
1134,B22671,A16227,3,,3
1135,B55161,A62677,5,,5
1136,B93026,A92747,3,,4
1137,B93251,A21851,5,,3
1138,B14364,A33637,3,,5
1139,B84121,A27383,5,,3
1140,B41093,A33637,4,,4
1141,B89059,A19425,4,,5
1142,B43299,A93957,5,,4
1143,B64320,A23866,5,,3
1144,B63214,A98765,5,,4
1145,B32652,A20253,4,,5
1146,B39531,A82450,5,,3
1147,B48525,A16943,4,,4
1148,B56574,A92747,3,,3
1149,B66807,A51583,4,,3
1150,B46503,A93957,3,,5
1151,B64320,A24331,4,,4
1152,B34623,A16943,4,,5
1153,B73076,A98765,4,,4
1154,B63077,A12393,5,,3
1155,B40985,A81349,4,,4
1156,B88135,A24331,5,,5
1157,B74044,A62677,4,,5
1158,B65538,A38392,5,,3
1159,B53498,A88752,5,,3
1160,B44112,A23866,4,,5
1161,B98465,A88752,3,,3
1162,B35163,A80424,5,,5
1163,B89059,A24513,5,,3
1164,B71331,A20256,4,,5
1165,B73028,A21851,3,,5
1166,B39662,A51583,4,,5
1167,B53968,A80423,4,,3
1168,B46502,A50271,4,,5
1169,B63077,A70822,5,,4
1170,B71081,A89617,5,,5
1171,B48525,A98765,4,,3
1172,B48525,A50271,3,,4
1173,B49619,A88752,5,,4
1174,B95349,A51583,3,,4
1175,B34913,A74768,4,,3
1176,B11532,A30458,4,,5
1177,B61712,A12792,4,,4
1178,B61521,A89617,3,,5
1179,B22149,A30458,3,,3
1180,B61521,A73041,5,,4
1181,B93026,A19762,3,,3
1182,B20478,A20256,5,,3
1183,B89276,A28409,4,,3
1184,B41093,A28409,3,,3
1185,B66807,A80423,5,,5
1186,B68815,A16227,5,,5
1187,B42987,A57286,5,,4
1188,B44112,A57575,4,,5
1189,B28532,A45646,5,,4
1190,B75933,A82450,5,,3
1191,B97219,A50271,3,,3
1192,B63240,A14069,4,,4
1193,B16770,A19425,3,,5
1194,B14293,A24513,5,,5
1195,B74082,A12393,5,,5
1196,B95332,A56161,4,,3
1197,B32652,A16943,5,,3
1198,B52610,A24513,3,,3
1199,B86001,A82637,3,,3
1200,B30726,A12393,4,,5
1201,B20478,A73598,4,,3
1202,B95332,A25108,3,,3
1203,B86523,A81349,3,,4
1204,B34913,A53755,3,,3
1205,B49960,A16227,4,,5
1206,B66104,A19762,4,,5
1207,B68815,A38392,5,,5
1208,B48525,A39559,3,,3
1209,B92364,A60653,3,,5
1210,B34913,A80423,3,,3
1211,B66104,A21851,2,,4
1212,B78687,A80423,4,,4
1213,B98465,A27383,4,,4
1214,B25534,A97882,4,,5
1215,B17434,A24331,4,,5
1216,B61712,A12393,4,,4
1217,B32652,A38392,4,,3
1218,B17434,A19425,5,,5
1219,B95332,A38392,3,,4
1220,B40985,A39784,3,,5
1221,B49619,A39559,3,,5
1222,B36652,A43196,3,,4
1223,B86900,A24513,5,,3
1224,B46502,A93957,4,,5
1225,B82924,A82450,4,,4
1226,B71567,A12792,3,,3
1227,B78687,A33637,3,,5
1228,B63894,A24331,5,,5
1229,B53968,A30458,3,,3
1230,B71331,A92747,5,,3
1231,B64593,A62677,5,,3
1232,B25534,A82450,3,,4
1233,B83197,A93957,3,,5
1234,B64593,A19425,5,,3
1235,B64593,A82450,4,,3
1236,B65645,A16227,3,,5
1237,B86001,A73041,5,,3
1238,B93251,A39559,4,,4
1239,B82924,A70694,4,,5
1240,B98465,A57575,3,,4
1241,B82924,A20253,3,,5
1242,B70109,A31187,3,,3
1243,B36652,A97882,5,,3
1244,B95533,A57575,3,,3
1245,B89276,A82450,5,,3
1246,B95349,A30458,4,,4
1247,B39531,A73041,5,,3
1248,B55161,A97882,4,,3
1249,B34913,A56161,4,,3
1250,B34623,A97882,4,,3
1251,B39531,A16943,3,,3
1252,B69195,A45646,4,,4
1253,B75757,A43196,3,,5
1254,B75933,A51583,5,,5
1255,B32492,A98819,5,,3
1256,B34623,A70694,5,,5
1257,B35163,A93957,5,,4
1258,B97154,A19425,5,,4
1259,B20478,A31187,3,,5
1260,B49619,A12792,3,,3
1261,B14293,A23866,3,,5
1262,B48525,A30458,3,,5
1263,B90720,A16227,5,,5
1264,B32492,A56161,5,,3
1265,B25637,A16227,5,,4
1266,B28374,A33637,4,,4
1267,B12771,A38392,3,,3
1268,B41093,A23866,4,,3
1269,B77878,A80424,3,,3
1270,B33747,A89617,5,,5
1271,B22671,A73467,5,,4
1272,B53968,A43196,4,,3
1273,B43459,A12393,5,,3
1274,B57106,A17202,5,,3
1275,B78687,A73467,4,,3
1276,B83197,A25108,3,,4
1277,B42532,A82450,4,,3
1278,B63894,A80423,5,,3
1279,B63077,A33637,3,,3
1280,B74082,A89617,3,,4
1281,B95349,A70694,4,,5
1282,B30726,A73041,4,,5
1283,B86523,A25942,4,,3
1284,B71567,A19762,3,,5
1285,B35163,A57575,5,,4
1286,B55161,A57575,4,,5
1287,B93251,A45646,3,,3
1288,B49960,A19762,4,,3
1289,B22149,A25108,5,,3
1290,B55161,A56161,5,,3
1291,B72690,A92747,5,,4
1292,B87914,A51583,5,,5
1293,B95533,A24513,4,,5
1294,B30221,A82450,5,,4
1295,B56574,A15364,4,,5
1296,B69727,A28409,4,,5
1297,B86900,A57575,3,,5
1298,B28374,A39784,1,,5
1299,B34913,A12792,3,,3
1300,B34543,A24513,3,,4
1301,B96044,A97882,3,,5
1302,B34623,A14069,4,,4
1303,B60023,A16943,4,,3
1304,B69727,A90160,4,,4
1305,B12771,A39784,4,,3
1306,B89702,A15364,3,,3
1307,B46503,A60653,3,,4
1308,B33502,A43196,4,,5
1309,B12771,A60653,5,,3
1310,B95533,A43196,5,,3
1311,B96044,A98819,4,,5
1312,B60023,A15364,4,,4
1313,B90860,A20256,4,,5
1314,B21875,A19425,4,,3
1315,B55161,A25108,5,,4
1316,B32492,A30458,3,,4
1317,B38657,A30458,2,,3
1318,B95349,A92747,5,,5
1319,B19086,A17202,5,,5
1320,B52610,A12792,5,,5
1321,B97219,A73467,5,,5
1322,B25637,A14069,3,,3
1323,B77878,A98819,4,,5
1324,B34913,A23866,3,,4
1325,B25637,A28409,5,,4
1326,B35721,A28409,4,,4
1327,B49785,A74768,5,,3
1328,B65538,A92747,4,,5
1329,B44112,A70822,3,,5
1330,B34913,A51583,4,,3
1331,B82924,A24513,4,,3
1332,B25534,A88752,4,,3
1333,B43459,A23866,5,,5
1334,B57106,A81349,3,,5
1335,B35721,A45646,5,,4
1336,B57106,A98819,1,,3
1337,B72193,A53755,3,,3
1338,B56574,A33637,4,,3
1339,B11532,A25942,3,,5
1340,B33502,A17202,3,,3
1341,B75933,A70694,3,,5
1342,B92364,A31187,5,,5
1343,B19086,A80424,5,,3
1344,B80176,A57575,3,,5
1345,B38657,A74768,4,,3
1346,B25534,A24513,3,,5
1347,B34543,A20253,5,,3
1348,B93251,A70822,3,,5
1349,B66104,A53755,4,,5
1350,B17434,A14069,5,,3
1351,B83197,A73041,5,,4
1352,B72690,A73041,5,,5
1353,B25744,A21851,5,,3
1354,B15401,A88752,4,,4
1355,B21082,A62677,3,,4
1356,B53968,A56161,4,,4
1357,B96044,A80423,5,,5
1358,B43299,A25942,3,,3
1359,B53968,A28409,3,,3
1360,B61521,A24331,3,,4
1361,B90720,A24331,5,,5
1362,B63077,A73041,4,,4
1363,B75757,A98819,4,,3
1364,B53498,A60653,5,,4
1365,B30221,A90160,4,,3
1366,B55161,A93957,3,,5
1367,B87914,A27383,5,,3
1368,B74397,A21851,3,,5
1369,B34623,A74768,4,,4
1370,B34913,A15364,5,,4
1371,B71331,A28409,4,,5
1372,B93251,A57286,5,,5
1373,B74397,A50271,4,,4
1374,B22671,A51583,4,,3
1375,B95533,A33637,5,,4
1376,B54497,A97882,5,,3
1377,B21082,A21851,5,,4
1378,B22149,A97882,5,,3
1379,B96044,A28409,5,,3
1380,B98465,A24331,4,,3
1381,B75165,A28409,5,,4
1382,B65645,A51583,4,,4
1383,B86523,A57286,5,,3
1384,B78687,A20253,4,,5
1385,B21082,A31187,3,,5
1386,B34623,A62677,5,,4
1387,B36652,A73598,3,,3
1388,B15401,A23866,3,,4
1389,B30221,A17202,4,,3
1390,B70109,A50271,5,,4
1391,B93251,A24331,3,,4
1392,B93026,A16227,4,,5
1393,B48525,A62677,3,,3
1394,B71721,A16227,3,,5
1395,B33502,A89617,3,,3
1396,B86900,A24331,4,,4
1397,B49785,A20253,4,,3
1398,B95332,A16227,4,,5
1399,B73076,A15364,5,,5
1400,B75757,A73467,3,,5
1401,B98465,A19425,3,,3
1402,B82924,A51583,4,,4
1403,B54497,A39559,5,,5
1404,B74044,A92747,3,,5
1405,B35721,A15364,4,,4
1406,B97219,A16943,4,,4
1407,B66807,A88752,3,,3
1408,B68815,A22996,3,,4
1409,B36652,A98819,3,,5
1410,B55161,A98765,5,,3
1411,B49960,A24331,4,,3
1412,B77360,A73041,3,,3
1413,B65538,A15364,5,,3
1414,B87914,A70822,3,,5
1415,B25637,A57575,4,,3
1416,B93251,A92747,4,,5
1417,B43299,A17202,4,,5
1418,B88135,A53755,5,,5
1419,B95332,A89617,2,,5
1420,B73028,A62677,5,,4
1421,B74044,A60653,3,,4
1422,B65645,A27383,4,,4
1423,B25534,A93957,4,,4
1424,B46502,A70694,4,,4
1425,B54497,A30458,4,,4
1426,B88135,A38392,3,,5
1427,B36652,A23866,3,,4
1428,B28532,A19425,5,,5
1429,B48341,A53755,4,,3
1430,B71331,A16227,5,,4
1431,B46503,A70822,4,,5
1432,B89702,A60653,4,,4
1433,B30221,A53755,3,,4
1434,B78687,A93957,5,,3
1435,B71081,A74768,4,,5
1436,B42987,A74768,4,,5
1437,B69195,A24331,5,,5
1438,B75933,A45646,4,,3
1439,B11532,A14069,4,,3
1440,B28532,A51583,4,,4
1441,B25744,A93957,3,,5
1442,B19086,A39784,3,,5
1443,B83097,A28409,5,,3
1444,B46503,A50271,4,,3
1445,B39531,A62677,4,,4
1446,B97219,A78329,4,,5
1447,B49785,A31187,5,,4
1448,B16770,A53755,4,,3
1449,B34913,A57575,4,,4
1450,B42987,A28409,3,,5
1451,B57106,A24513,3,,5
1452,B64593,A14069,3,,5
1453,B46503,A51583,3,,5
1454,B15401,A39559,5,,4
1455,B46503,A14069,4,,4
1456,B80176,A51583,4,,4
1457,B38657,A81349,3,,5
1458,B32492,A82637,3,,5
1459,B44112,A21851,5,,3
1460,B74082,A80423,4,,4
1461,B95123,A25942,4,,3
1462,B69195,A21851,5,,4
1463,B56574,A82450,5,,5
1464,B14293,A16227,5,,4
1465,B56574,A73598,3,,3
1466,B90860,A33637,3,,3
1467,B21082,A20256,3,,3
1468,B71721,A14069,5,,4
1469,B41093,A56161,5,,3
1470,B72690,A45646,4,,3
1471,B90720,A82450,3,,4
1472,B12771,A21851,5,,3
1473,B84121,A98765,4,,4
1474,B16770,A20253,5,,3
1475,B11532,A70822,3,,3
1476,B86900,A57286,5,,5
1477,B21082,A45646,4,,4
1478,B97154,A62677,4,,5
1479,B70109,A62677,3,,4
1480,B65538,A20256,3,,4
1481,B93251,A19425,3,,3
1482,B82924,A43196,4,,3
1483,B30221,A78329,3,,4
1484,B11532,A90160,5,,3
1485,B21875,A62677,4,,3
1486,B34913,A50271,4,,5
1487,B74082,A98765,3,,5
1488,B49785,A24331,3,,4
1489,B64320,A27383,3,,5
1490,B38657,A43196,4,,5
1491,B35163,A60653,3,,5
1492,B71567,A53755,1,,4
1493,B95123,A90160,5,,5
1494,B28532,A89617,5,,3
1495,B92364,A80424,5,,4
1496,B90720,A88752,3,,3
1497,B32492,A28409,3,,4
1498,B48525,A97882,4,,4
1499,B93026,A14069,5,,3
1500,B53968,A97882,3,,4
1501,B98465,A21851,4,,5
1502,B25744,A25108,5,,3
1503,B40985,A16227,4,,5
1504,B90860,A90160,4,,5
1505,B34913,A31187,5,,5
1506,B70109,A82450,4,,5
1507,B25744,A19762,3,,5
1508,B21875,A16227,5,,4
1509,B86001,A16227,5,,5
1510,B34543,A24331,5,,5
1511,B63894,A39559,4,,3
1512,B30221,A39784,5,,3
1513,B56574,A73467,5,,3
1514,B98465,A70822,5,,3
1515,B83097,A12792,3,,5
1516,B72193,A88752,4,,4
1517,B93026,A98819,5,,5
1518,B83197,A17202,5,,4
1519,B98465,A78329,5,,4
1520,B28374,A16227,3,,4
1521,B64593,A98765,3,,3
1522,B35721,A57286,4,,4
1523,B86523,A31187,4,,5
1524,B63894,A70822,5,,5
1525,B54497,A73041,5,,3
1526,B73076,A22996,5,,4
1527,B69727,A50271,2,,4
1528,B74082,A88752,5,,5
1529,B59515,A61789,5,,5
1530,B92643,A54483,3,,4
1531,B25863,A34424,3,,5
1532,B83383,A58494,5,,5
1533,B22663,A36879,4,,3
1534,B43848,A37786,4,,4
1535,B78750,A22615,4,,5
1536,B90244,A52428,4,,4
1537,B92847,A60125,5,,3
1538,B54771,A57030,3,,5
1539,B36049,A59751,3,,5
1540,B99678,A34424,3,,4
1541,B31372,A59855,5,,3
1542,B94487,A24597,3,,4
1543,B83359,A39631,3,,3
1544,B65672,A52428,5,,5
1545,B52294,A52428,3,,4
1546,B41024,A16025,5,,4
1547,B23667,A65182,5,,5
1548,B24716,A19932,4,,3
1549,B24960,A48124,5,,5
1550,B62691,A56198,3,,4
1551,B33051,A57030,5,,5
1552,B65348,A34424,3,,5
1553,B46914,A60125,5,,5
1554,B39951,A57030,4,,5
1555,B39951,A90259,5,,5
1556,B36049,A90259,3,,4
1557,B31372,A48124,3,,4
1558,B87714,A48124,4,,5
1559,B99129,A70335,3,,5
1560,B66019,A60327,4,,3
1561,B57124,A69848,4,,3
1562,B52664,A46993,4,,3
1563,B86021,A83823,4,,5
1564,B21813,A34424,4,,3
1565,B81528,A22615,5,,3
1566,B44161,A70335,5,,3
1567,B59626,A19932,3,,5
1568,B71146,A60327,5,,5
1569,B49694,A20117,3,,5
1570,B71116,A37755,4,,3
1571,B44781,A35361,3,,4
1572,B39951,A11676,4,,4
1573,B12575,A19932,5,,5
1574,B50174,A19932,3,,4
1575,B96670,A62390,4,,3
1576,B78750,A37014,5,,4
1577,B77616,A82307,4,,4
1578,B62296,A39304,5,,3
1579,B67811,A64021,4,,4
1580,B39951,A59751,5,,3
1581,B52523,A35361,3,,3
1582,B96670,A24597,3,,4
1583,B60856,A45662,3,,4
1584,B99129,A57030,3,,3
1585,B42716,A20117,3,,4
1586,B83043,A87659,5,,5
1587,B36533,A32560,3,,5
1588,B37441,A37755,4,,4
1589,B79279,A61789,4,,4
1590,B20919,A90259,4,,5
1591,B24716,A25233,5,,4
1592,B31257,A24597,3,,3
1593,B66019,A16025,5,,3
1594,B56548,A24597,3,,3
1595,B38076,A60125,4,,4
1596,B80121,A83823,5,,5
1597,B36049,A42353,5,,5
1598,B63826,A59855,3,,3
1599,B63826,A90259,4,,3
1600,B28856,A54483,5,,4
1601,B16741,A60125,5,,5
1602,B26256,A69848,4,,3
1603,B43848,A72540,3,,4
1604,B34331,A20117,4,,4
1605,B54771,A65182,3,,4
1606,B72516,A56198,3,,4
1607,B60950,A37786,4,,5
1608,B24960,A59855,5,,4
1609,B13089,A90259,5,,3
1610,B50617,A59855,3,,5
1611,B53661,A14845,3,,4
1612,B30887,A57030,5,,4
1613,B20596,A83823,3,,4
1614,B62691,A62595,5,,4
1615,B37329,A34152,3,,4
1616,B29138,A44966,4,,5
1617,B71146,A14845,4,,3
1618,B54771,A19932,2,,5
1619,B33051,A37755,5,,5
1620,B23535,A37755,4,,4
1621,B65348,A60327,5,,5
1622,B84406,A69848,5,,4
1623,B62084,A34424,4,,3
1624,B18895,A39631,5,,4
1625,B37441,A14845,3,,4
1626,B86021,A87659,5,,4
1627,B23403,A42353,4,,5
1628,B70069,A59646,5,,3
1629,B97575,A90259,5,,4
1630,B72140,A61789,5,,3
1631,B17966,A34152,3,,3
1632,B18895,A60125,4,,5
1633,B97176,A37014,3,,3
1634,B78750,A37755,4,,3
1635,B44769,A87659,3,,4
1636,B18895,A46993,4,,4
1637,B23403,A92260,3,,5
1638,B87714,A39304,5,,3
1639,B54272,A25233,4,,3
1640,B49772,A59646,3,,3
1641,B63826,A45967,4,,3
1642,B58769,A46993,4,,3
1643,B44781,A24597,3,,5
1644,B59515,A83823,4,,3
1645,B44781,A60327,3,,4
1646,B20919,A59855,4,,4
1647,B52962,A37014,3,,4
1648,B92847,A61789,3,,4
1649,B42193,A90259,4,,5
1650,B25763,A39631,2,,3
1651,B36533,A37786,5,,5
1652,B52523,A59646,3,,5
1653,B70084,A73745,4,,3
1654,B56548,A32560,4,,5
1655,B84638,A59855,3,,4
1656,B34572,A62595,3,,4
1657,B69691,A32560,5,,3
1658,B18895,A70335,4,,5
1659,B42716,A61789,4,,4
1660,B81528,A60327,3,,4
1661,B24157,A19932,5,,5
1662,B26344,A20117,5,,4
1663,B62084,A70335,4,,5
1664,B27703,A34424,4,,3
1665,B23667,A46993,5,,4
1666,B54272,A87659,5,,5
1667,B52294,A44966,5,,4
1668,B31490,A14845,5,,4
1669,B65980,A61789,4,,3
1670,B60950,A60327,4,,3
1671,B33451,A37755,4,,4
1672,B76640,A92260,5,,3
1673,B41024,A72540,3,,4
1674,B25863,A58494,5,,5
1675,B69691,A45662,3,,4
1676,B67641,A24597,4,,3
1677,B65980,A42353,3,,4
1678,B94487,A34424,3,,5
1679,B21813,A11676,3,,3
1680,B27147,A25233,3,,4
1681,B78643,A73745,5,,3
1682,B52962,A90259,3,,5
1683,B31257,A37755,3,,3
1684,B67811,A34424,2,,3
1685,B28856,A11676,3,,3
1686,B16741,A52428,3,,5
1687,B72516,A44966,4,,3
1688,B37821,A20117,5,,3
1689,B44240,A70335,3,,5
1690,B94487,A72540,3,,3
1691,B24960,A34152,3,,3
1692,B52962,A45662,3,,5
1693,B66019,A59646,3,,4
1694,B63408,A58494,1,,5
1695,B35763,A59751,3,,5
1696,B49772,A22615,5,,3
1697,B60950,A20117,3,,5
1698,B36533,A56198,3,,5
1699,B21813,A62390,4,,3
1700,B67972,A52428,3,,3
1701,B49772,A35361,3,,3
1702,B18895,A35361,4,,3
1703,B37329,A37014,4,,4
1704,B54272,A42353,3,,5
1705,B54272,A83823,4,,3
1706,B27147,A37786,4,,5
1707,B23403,A39304,3,,5
1708,B31490,A56198,4,,3
1709,B60950,A36879,5,,3
1710,B85846,A39304,4,,5
1711,B26344,A11676,3,,5
1712,B59626,A61789,5,,3
1713,B78750,A73745,3,,3
1714,B28856,A62595,3,,3
1715,B77675,A58494,4,,4
1716,B44781,A34424,4,,5
1717,B52789,A52428,4,,4
1718,B86021,A34424,4,,5
1719,B20596,A14845,3,,5
1720,B67811,A72540,3,,3
1721,B28856,A14845,5,,5
1722,B50174,A54483,4,,4
1723,B37329,A73745,4,,5
1724,B93089,A90259,3,,4
1725,B83043,A69848,5,,4
1726,B55594,A62595,3,,5
1727,B62691,A45967,3,,5
1728,B33051,A19932,4,,5
1729,B78750,A34424,4,,5
1730,B94487,A54483,3,,5
1731,B60856,A35361,5,,5
1732,B25863,A48124,4,,3
1733,B84406,A59646,3,,5
1734,B57124,A45967,3,,3
1735,B63666,A56198,4,,3
1736,B52523,A39304,4,,4
1737,B43848,A90259,5,,3
1738,B35677,A25233,3,,3
1739,B25863,A22615,3,,3
1740,B50174,A70335,4,,3
1741,B67972,A59646,3,,3
1742,B29080,A62390,4,,4
1743,B22016,A20117,3,,4
1744,B49772,A65182,4,,5
1745,B58769,A61789,3,,3
1746,B85846,A25233,3,,4
1747,B55594,A57030,3,,5
1748,B77675,A70335,4,,5
1749,B44161,A73745,5,,5
1750,B13089,A46993,3,,4
1751,B25827,A35361,3,,3
1752,B44240,A90259,4,,4
1753,B37821,A52428,5,,5
1754,B72516,A42353,3,,4
1755,B29138,A82307,4,,3
1756,B42193,A45967,5,,5
1757,B33051,A65182,4,,4
1758,B24157,A83823,3,,4
1759,B52523,A87659,4,,3
1760,B30958,A73745,5,,5
1761,B49694,A39631,4,,4
1762,B30958,A46993,5,,5
1763,B97176,A60125,5,,5
1764,B62691,A37786,5,,5
1765,B43848,A24597,3,,4
1766,B23667,A34152,5,,4
1767,B27147,A45662,4,,3
1768,B22016,A39631,4,,5
1769,B14517,A54483,5,,3
1770,B72001,A83823,3,,5
1771,B14517,A24597,3,,4
1772,B26344,A44966,3,,5
1773,B54771,A58494,5,,3
1774,B25763,A37014,3,,4
1775,B33451,A90259,3,,5
1776,B65980,A83823,5,,4
1777,B21575,A46993,5,,4
1778,B49772,A60125,3,,5
1779,B31257,A54483,3,,5
1780,B36049,A60327,3,,4
1781,B39951,A34424,4,,3
1782,B76640,A62595,4,,5
1783,B52820,A19932,4,,5
1784,B34331,A34424,3,,4
1785,B62691,A39304,4,,3
1786,B99678,A64021,5,,4
1787,B65672,A42353,5,,4
1788,B84406,A52428,5,,3
1789,B42193,A39631,5,,5
1790,B24157,A16025,3,,5
1791,B30958,A70335,3,,3
1792,B26256,A60327,3,,5
1793,B36049,A44966,5,,4
1794,B63666,A34424,5,,5
1795,B30887,A35361,4,,5
1796,B71116,A42353,5,,3
1797,B85846,A35361,4,,3
1798,B49772,A58494,4,,3
1799,B72516,A48124,3,,5
1800,B56548,A37014,3,,3
1801,B37821,A59855,3,,3
1802,B24960,A62595,5,,5
1803,B99129,A37786,3,,5
1804,B97176,A59751,4,,4
1805,B24716,A59646,4,,4
